BestellNr,FilialeNr,Transfer,Datum,Art,Lieferant,Artikel,ReferenzNr,ModellCode,FarbeCode,Modell,Farbe,Größe,Liefertermin,Bestellt,bestellen,stornieren,geliefert,Bestellmenge,Abrufmenge,Liefermenge,Etikettenmenge,Preis,Netto,Rabatt1,Rabatt2,ReservierteMenge,Kunde,zugesagtBis,Versand,Versandadresse,Bemerkung,anmahnen,angemahntAm,Verkäufer,BestellprotokollNr,gedruckt,Code,s_Key,s_Status
248126,0,,"2024-06-27 00:00:00",2,421,55087,164184,10,,Pyrenees,"mountain research brown","9,5 USA Men","2024-09-20 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,72.75,0,0.12,,,,,0,,,0,,,18792,0,,,0
248127,0,,"2024-06-27 00:00:00",2,421,55087,164185,10,,Pyrenees,"mountain research brown","10,0 USA Men","2024-10-14 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,72.75,0,0.12,,,,,0,,,0,,,18792,0,,,0
248129,0,,"2024-06-27 00:00:00",2,421,55087,164187,10,,Pyrenees,"mountain research brown","11,0 USA Men","2024-09-20 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,72.75,0,0.12,,,,,0,,,0,,,18792,0,,,0
248130,0,,"2024-06-27 00:00:00",2,421,55087,164188,10,,Pyrenees,"mountain research brown","11,5 USA Men","2024-09-20 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,72.75,0,0.12,,,,,0,,,0,,,18792,0,,,0
248131,0,,"2024-06-27 00:00:00",2,421,55087,164189,10,,Pyrenees,"mountain research brown","12,0 USA Men","2024-09-20 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,72.75,0,0.12,,,,,0,,,0,,,18792,0,,,0
248132,0,,"2024-06-27 00:00:00",2,421,55087,164190,10,,Pyrenees,"mountain research brown","13,0 USA Men","2024-09-20 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,72.75,0,0.12,,,,,0,,,0,,,18792,0,,,0
248133,0,,"2024-06-27 00:00:00",2,421,55088,164195,10,,"Targhee Mid WP","triple black","8,5 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248142,0,,"2024-06-27 00:00:00",2,421,55088,164201,10,,"Targhee Mid WP","triple black","11,5 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248135,0,,"2024-06-27 00:00:00",2,421,55088,164197,10,,"Targhee Mid WP","triple black","9,5 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248136,0,,"2024-06-27 00:00:00",2,421,55089,164214,10,,"Targhee WP","triple black","10,0 USA Men","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,75.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248137,0,,"2024-06-27 00:00:00",2,421,55088,164198,10,,"Targhee Mid WP","triple black","10,0 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248138,0,,"2024-06-27 00:00:00",2,421,55089,164215,10,,"Targhee WP","triple black","10,5 USA Men","2024-09-15 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,75.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248140,0,,"2024-06-27 00:00:00",2,421,55088,164200,10,,"Targhee Mid WP","triple black","11,0 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248143,0,,"2024-06-27 00:00:00",2,421,55089,164217,10,,"Targhee WP","triple black","11,5 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,75.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248144,0,,"2024-06-27 00:00:00",2,421,55088,164202,10,,"Targhee Mid WP","triple black","12,0 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248134,0,,"2024-06-27 00:00:00",2,421,55088,164196,10,,"Targhee Mid WP","triple black","9,0 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,80.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
248145,0,,"2024-06-27 00:00:00",2,421,55089,164218,10,,"Targhee WP","triple black","12,0 USA Men","2024-09-25 00:00:00","2024-01-30 00:00:00",0,0,0,1.0,,,,75.0,0,0.12,,,,,0,,,0,,,18792,0,,,0
249016,0,,"2024-07-24 00:00:00",1,427,26767,90714,1.3613,,Camper,rot,-,,,1,0,0,1.0,,,,15.38,1,,,,,,0,,,0,,,0,0,,,0
247750,0,,"2024-06-27 00:00:00",2,430,54908,163203,3333,,"Y LightLine Weightless Down Jacket Hood","dark shadow grey",L,"2024-09-15 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,175.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247749,0,,"2024-06-27 00:00:00",2,430,54908,163202,3333,,"Y LightLine Weightless Down Jacket Hood","dark shadow grey",M,"2024-09-15 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,175.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247748,0,,"2024-06-27 00:00:00",2,430,54929,163282,3271,,"Ulriken Jumper","dark green mud",XL,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,80.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247751,0,,"2024-06-27 00:00:00",2,430,54908,163204,3333,,"Y LightLine Weightless Down Jacket Hood","dark shadow grey",XL,"2024-09-15 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,175.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247746,0,,"2024-06-27 00:00:00",2,430,36749,93319,3271,,"Ulriken Jumper",black,L,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,80.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247734,0,,"2024-06-27 00:00:00",2,430,54931,163293,3130,,"Ulriken Light Merino Jumper Wm","vanilla white",M,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,75.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247747,0,,"2024-06-27 00:00:00",2,430,54929,163281,3271,,"Ulriken Jumper","dark green mud",L,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,80.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247752,0,,"2024-06-27 00:00:00",2,430,54909,163207,3336,,"Y LightLine Weightless Down Jacket Hood Wm","elemental blue",S,"2024-09-15 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,175.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247753,0,,"2024-06-27 00:00:00",2,430,54909,163208,3336,,"Y LightLine Weightless Down Jacket Hood Wm","elemental blue",M,"2024-09-15 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,175.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247763,0,,"2024-06-27 00:00:00",2,430,54940,163339,3430,,"Inner Dual Merino Tights Wm",black,L,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247758,0,,"2024-06-27 00:00:00",2,430,54939,163333,3429,,"Inner Dual Merino Tights",black,L,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247759,0,,"2024-06-27 00:00:00",2,430,54939,163334,3429,,"Inner Dual Merino Tights",black,XL,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247764,0,,"2024-06-27 00:00:00",2,430,54940,163340,3430,,"Inner Dual Merino Tights Wm",black,XL,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247733,0,,"2024-06-27 00:00:00",2,430,54931,163292,3130,,"Ulriken Light Merino Jumper Wm","vanilla white",S,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,75.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247707,0,,"2024-06-27 00:00:00",2,430,54780,162697,7521,,"Flya Insulated Jacket Wm","navy blue",M,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,2.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
247762,0,,"2024-06-27 00:00:00",2,430,54940,163338,3430,,"Inner Dual Merino Tights Wm",black,M,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247761,0,,"2024-06-27 00:00:00",2,430,54940,163337,3430,,"Inner Dual Merino Tights Wm",black,S,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247757,0,,"2024-06-27 00:00:00",2,430,54939,163332,3429,,"Inner Dual Merino Tights",black,M,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247706,0,,"2024-06-27 00:00:00",2,430,54780,162696,7521,,"Flya Insulated Jacket Wm","navy blue",S,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,1.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
247585,0,,"2024-06-20 00:00:00",1,430,52622,154334,3072,,"Nordmarka 2L Shell Jacket Wm","green mud",M,,"2024-06-20 00:00:00",0,0,0,1.0,,,,150.0,0,0.0461,,,,,0,,,0,,,19008,0,,,0
247760,0,,"2024-06-27 00:00:00",2,430,54939,163335,3429,,"Inner Dual Merino Tights",black,XXL,"2024-09-20 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,37.5,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247702,0,,"2024-06-27 00:00:00",2,430,54776,162677,7520,,"Flya Insulated Jacket","navy blue",M,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,1.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
247703,0,,"2024-06-27 00:00:00",2,430,54776,162678,7520,,"Flya Insulated Jacket","navy blue",L,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,2.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
247709,0,,"2024-06-27 00:00:00",2,430,54780,162699,7521,,"Flya Insulated Jacket Wm","navy blue",XL,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,1.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
247705,0,,"2024-06-27 00:00:00",2,430,54776,162680,7520,,"Flya Insulated Jacket","navy blue",XXL,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,1.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
247732,0,,"2024-06-27 00:00:00",2,430,53357,157170,3129,,"Ulriken Light Merino Jumper","dark shadow grey",XL,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,75.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247708,0,,"2024-06-27 00:00:00",2,430,54780,162698,7521,,"Flya Insulated Jacket Wm","navy blue",L,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,1.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
247727,0,,"2024-06-27 00:00:00",2,430,54922,163254,3121,,"Nordmarka Merino Jumper","dark shadow grey/aluminium",L,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,85.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247728,0,,"2024-06-27 00:00:00",2,430,54922,163256,3121,,"Nordmarka Merino Jumper","dark shadow grey/aluminium",XXL,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,85.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247729,0,,"2024-06-27 00:00:00",2,430,54921,163247,3124,,"Nordmarka Merino High Neck Jumper Wm","amarone red",S,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,90.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247730,0,,"2024-06-27 00:00:00",2,430,54921,163249,3124,,"Nordmarka Merino High Neck Jumper Wm","amarone red",L,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,90.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247731,0,,"2024-06-27 00:00:00",2,430,53357,157169,3129,,"Ulriken Light Merino Jumper","dark shadow grey",L,"2024-10-08 00:00:00","2023-06-27 00:00:00",0,0,0,1.0,,,,75.0,0,0.1692,,,,,0,,,0,,,18696,0,,,0
247704,0,,"2024-06-27 00:00:00",2,430,54776,162679,7520,,"Flya Insulated Jacket","navy blue",XL,"2024-10-15 00:00:00","2024-01-17 00:00:00",0,0,0,1.0,,,,140.0,0,0.2308,,,,,0,,,0,,,18768,0,,,0
249445,0,,"2024-08-29 00:00:00",1,434,53866,159345,SG022011,,"Lightweight Compression Sack 13","spicy orange","13 Liter",,,1,0,0,1.0,,,,15.92,0,0.05,,,,,0,,,0,,,0,0,,,0
248966,0,,"2024-07-19 00:00:00",1,434,45313,127225,AUMOSH,,"Mosquito Headnet Ultrafine",,universal,"2024-10-01 00:00:00","2024-07-19 00:00:00",0,0,0,5.0,,,,8.63,0,0.05,,,,,0,,,0,,,19055,0,,,0
249247,0,,"2024-08-14 00:00:00",1,434,45508,127526,APONSTD15D,,"Ultra-Sil Poncho","pacific blue",universal,,"2024-08-14 00:00:00",0,0,0,1.0,,,,45.54,0,0.05,,,,,0,,,0,,,19085,0,,,0
249421,0,,"2024-08-27 00:00:00",1,434,49471,142307,AMSICMR,,"Camp Mat Self Inflating Regular",olive,"51x183x3,8 cm",,,1,0,0,1.0,,,,40.98,0,0.05,,,,,0,,,0,,,0,0,,,0
249240,0,,"2024-08-14 00:00:00",1,434,54528,162206,ACK038011,,"Frontier UL Collapsible Bowl M","aqua sea blue",M,,"2024-08-14 00:00:00",0,0,0,1.0,,,,10.43,0,0.05,,,,,0,,,0,,,19085,0,,,0
249238,0,,"2024-08-14 00:00:00",1,434,49991,144511,AMSICAPLRL,,"Camp Plus S.I. Rectangular Large",moss,"201x64x7,5 cm",,"2024-08-14 00:00:00",0,0,0,2.0,,,,59.2,0,0.05,,,,,0,,,0,,,19085,0,,,0
249113,0,,"2024-07-31 00:00:00",1,442,37736,104038,15880S,,"PreCip Eco Full Zip Pant SHORT",black,M,,,0,0,0,1.0,,,,57.1,0,,,,,,0,,,0,,,0,0,,,0
248256,0,,"2024-06-27 00:00:00",2,442,53681,158451,15895,,"Oslo GTX Jacket",black,L,"2024-09-24 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,238.1,0,0.14,,,,,0,,,0,,,18797,0,,,0
248244,0,,"2024-06-27 00:00:00",2,442,54995,163681,13169,,"Chelsea Coat Wm","rosin green",M,"2024-09-27 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,214.3,0,0.14,,,,,0,,,0,,,18797,0,,,0
248258,0,,"2024-06-27 00:00:00",2,442,53681,158453,15895,,"Oslo GTX Jacket",black,XXL,"2024-09-27 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,238.1,0,0.14,,,,,0,,,0,,,18797,0,,,0
248257,0,,"2024-06-27 00:00:00",2,442,53681,158452,15895,,"Oslo GTX Jacket",black,XL,"2024-09-24 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,238.1,0,0.14,,,,,0,,,0,,,18797,0,,,0
248246,0,,"2024-06-27 00:00:00",2,442,54995,163683,13169,,"Chelsea Coat Wm","rosin green",XL,"2024-09-27 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,214.3,0,0.14,,,,,0,,,0,,,18797,0,,,0
248245,0,,"2024-06-27 00:00:00",2,442,54995,163682,13169,,"Chelsea Coat Wm","rosin green",L,"2024-09-27 00:00:00","2024-01-31 00:00:00",0,0,0,1.0,,,,214.3,0,0.14,,,,,0,,,0,,,18797,0,,,0
249475,0,,"2024-08-30 00:00:00",1,442,38324,99842,15867S,,"PreCip Eco Full Zip Pant SHORT Wm",black,XL,,,0,0,0,1.0,,,,57.1,0,,,,,,0,,,0,,,0,0,,,0
249452,0,,"2024-08-29 00:00:00",1,443,55228,164722,"CWS534",,"NosiLife Adventure L/S Shirt Wm","sea salt","44 Damen",,,1,0,0,1.0,,,,47.8,0,0.02,,,,,0,,"ausverkauft, kein LT seitens Craghoppers",0,,,19113,0,,,0
249451,0,,"2024-08-29 00:00:00",1,443,55228,164721,"CWS534",,"NosiLife Adventure L/S Shirt Wm","sea salt","42 Damen",,,1,0,0,1.0,,,,47.8,0,0.02,,,,,0,,"ausverkauft, kein LT seitens Craghoppers",0,,,19113,0,,,0
249448,0,,"2024-08-29 00:00:00",1,443,55233,164759,CMS709,,"NosiLife Adventure L/S Shirt",parchment,XXXXL,"2024-10-01 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,52.2,0,0.02,,,,,0,,"im Rückstand",0,,,19113,0,,,0
249179,0,,"2024-08-08 00:00:00",1,443,55233,164758,CMS709,222,"NosiLife Adventure L/S Shirt",parchment,XXXL,"2024-10-01 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,52.2,0,0.02,,,,,0,,"im Rückstand",0,,,19113,0,,,0
249453,0,,"2024-08-29 00:00:00",1,443,55228,164723,"CWS534",,"NosiLife Adventure L/S Shirt Wm","sea salt","46 Damen","2024-10-01 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,47.8,0,0.02,,,,,0,,"im Rückstand",0,,,19113,0,,,0
249447,0,,"2024-08-29 00:00:00",1,443,55233,164752,CMS709,,"NosiLife Adventure L/S Shirt",parchment,XXL,"2024-10-01 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,52.2,0,0.02,,,,,0,,"im Rückstand",0,,,19113,0,,,0
249248,0,,"2024-08-14 00:00:00",1,448,6093,1393,alkan,,"Petromax Alkan Petroleum",,"1000 ml",,,1,0,0,12.0,,,,4.25,0,,,,,,0,,,0,,,0,0,,,0
247620,0,,"2024-06-21 00:00:00",1,448,55241,164786,rf33-plate,,"Petromax Raketenofen Grillplatte",,-,,,0,0,0,1.0,,,,25.4,0,,,,,,0,,,0,,,0,0,,,0
247618,0,,"2024-06-21 00:00:00",1,448,42659,116237,c-plus,,"Petromax Cabix+ Briketts",,"3 Kg",,,0,0,0,8.0,,,,7.81,0,,,,,,0,,,0,,,0,0,,,0
247619,0,,"2024-06-21 00:00:00",1,448,51384,150043,d-ring,,"Petromax Dreibein-Ring D-Ring",,-,,,0,0,0,2.0,,,,13.76,0,,,,,,0,,,0,,,0,0,,,0
249552,0,,"2024-09-04 00:00:00",1,465,45504,127520,FEPD40R,,"Fenix PD40RV2",,-,,,1,0,0,2.0,,,,70.5,0,,,,,,0,,"es gibt jetzt V3",0,,,0,0,,,0
249040,0,,"2024-07-27 00:00:00",1,465,52645,154406,FEE28R,,"Fenix E28R",,-,,,1,0,0,5.0,,,,38.2,0,,,,,,0,,,0,,,0,0,,,0
249042,0,,"2024-07-27 00:00:00",1,465,55588,166722,DU2032,,"Duracell CR2032",,-,,,1,0,0,1.0,,,,0.0,0,,,,,,0,,,0,,,0,0,,,0
249608,0,,"2024-09-10 00:00:00",1,475,51153,148998,0A56WL,,"Tech Lite S/S Tee","gritstone heather",M,,"2024-09-10 00:00:00",0,0,0,1.0,,,,40.0,0,0.0465,,,,,0,,,0,,,19136,0,,,0
249607,0,,"2024-09-10 00:00:00",1,475,50581,146541,0A56WL,,"Tech Lite S/S Tee",loden,M,,"2024-09-10 00:00:00",0,0,0,1.0,,,,40.0,0,0.0465,,,,,0,,,0,,,19136,0,,,0
248063,0,,"2024-06-27 00:00:00",2,475,32573,164568,104383,,"BF200 Oasis Leggings Wm",black,XXL,"2024-09-01 00:00:00","2024-03-15 00:00:00",0,0,0,1.0,,,,50.0,0,0.02,,,,,0,,,0,,,18858,0,,,0
249588,0,,"2024-09-05 00:00:00",1,475,50581,146541,0A56WL,,"Tech Lite S/S Tee",loden,M,,"2024-09-10 00:00:00",0,0,0,1.0,,,,40.0,0,0.025,,,24440,,0,,,0,,"André Gottwald",19136,0,,500249588,0
248057,0,,"2024-06-27 00:00:00",2,475,55170,164572,104375,,"BF200 Oasis Crewe L/S Wm",port,L,"2024-09-01 00:00:00","2024-03-15 00:00:00",0,0,0,1.0,,,,50.0,0,0.02,,,,,0,,,0,,,18858,0,,,0
248056,0,,"2024-06-27 00:00:00",2,475,55170,164571,104375,,"BF200 Oasis Crewe L/S Wm",port,M,"2024-09-01 00:00:00","2024-03-15 00:00:00",0,0,0,2.0,,,,50.0,0,0.02,,,,,0,,,0,,,18858,0,,,0
248055,0,,"2024-06-27 00:00:00",2,475,55170,164570,104375,,"BF200 Oasis Crewe L/S Wm",port,S,"2024-09-01 00:00:00","2024-03-15 00:00:00",0,0,0,1.0,,,,50.0,0,0.02,,,24365,,0,,,0,,,18858,0,,,0
248045,0,,"2024-06-27 00:00:00",2,475,45212,126713,104365,,"BF200 Oasis Crew L/S","gritstone heather",XXL,"2024-09-01 00:00:00","2024-03-15 00:00:00",0,0,0,1.0,,,,50.0,0,0.02,,,,,0,,,0,,,18858,0,,,0
248062,0,,"2024-06-27 00:00:00",2,475,32573,76950,104383,,"BF200 Oasis Leggings Wm",black,XL,"2024-09-01 00:00:00","2024-03-15 00:00:00",0,0,0,1.0,,,,50.0,0,0.02,,,,,0,,,0,,,18858,0,,,0
248041,0,,"2024-06-27 00:00:00",2,475,32580,164581,104365,,"BF200 Oasis Crew L/S",black,XXXL,"2024-09-01 00:00:00","2024-03-15 00:00:00",0,0,0,1.0,,,,50.0,0,0.02,,,,,0,,,0,,,18858,0,,,0
249135,0,,"2024-08-01 00:00:00",1,495,53525,157667,141347,,"Raincover 50-80 L","lava black","50-80 Liter",,,1,0,0,2.0,,,,17.5,0,0.05,,,,,0,,,0,,,0,0,,,0
249133,0,,"2024-08-01 00:00:00",1,495,51553,150697,14251,,"Baltoro 75","obsidian black",L,,,0,0,0,1.0,,,,175.0,0,0.05,,,,,0,,,0,,,0,0,,,0
249061,0,,"2024-07-27 00:00:00",1,495,54385,161657,154281,e264,"Alpaca Gear Box 45L","slate blue","45 Liter",,,0,0,0,6.0,,,,30.0,0,0.05,,,,,0,,,0,,,0,0,,,0
249019,0,,"2024-07-25 00:00:00",1,495,51552,150693,1424,,"Baltoro 65","alaska blue",M,,,0,0,0,1.0,,,,165.0,0,0.05,,,,,0,,,0,,,0,0,,,0
242946,0,,"2023-09-20 00:00:00",1,498,51474,156523,1000,,"Stratos 36","tunnel vision grey","36 Liter",,,0,0,0,1.0,,,,100.0,0,0.05,,,,,0,,,0,,,0,0,,,0
242947,0,,"2023-09-20 00:00:00",1,498,51478,150314,,,"Sirrus 36 Wm","tunnel vision grey",S/M,,,0,0,0,1.0,,,,92.5,0,0.05,,,,,0,,,0,,,0,0,,,0
247578,0,,"2024-06-20 00:00:00",1,498,51477,158920,1000,,"Sirrus 26 Wm","muted space blue","26 Liter",,,1,0,0,1.0,,,,85.0,0,,,,,,0,,,0,,,0,0,,,0
241110,0,,"2023-07-05 00:00:00",1,498,51471,150289,1000,,"Stratos 26","tunnel vision grey","26 Liter",,,0,0,0,1.0,,,,85.0,0,0.05,,,,,0,,,0,,,0,0,,,0
239465,0,,"2023-03-24 00:00:00",1,533,53832,159273,50943,,"Men with the Pot Kochbuch",,-,,,0,0,0,5.0,,,,0.0,0,,,,,,0,,,0,,,0,0,,,0
246395,0,,"2024-02-23 00:00:00",1,539,38853,102262,CF-YF-08W,,"Y-Frame Lastenhänger 20' m. Weber",,large,,,0,0,0,1.0,,,,193.89,0,,,,,,0,,,0,,,0,0,,,0
249144,0,,"2024-08-02 00:00:00",1,544,55478,165979,33500,,"CP Anti-Insect Textile Spray",,"160 ml","2025-01-15 00:00:00","2024-08-07 00:00:00",0,0,0,12.0,,,,12.11,0,0.05,,,,,0,,,0,,,19078,0,,,0
249460,0,,"2024-08-29 00:00:00",1,549,39810,106210,sra1434,,"Senhora Eanes Damenhemd Wm",sand,"44 Damen","2024-10-15 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,64.95,0,0.075,,,,,0,,,0,,,19115,0,,,0
249457,0,,"2024-08-29 00:00:00",1,549,39815,106244,sr1434,,"Senhor Eanes Herrenhemd",sand,"54 Herren","2024-10-15 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,64.95,0,0.075,,,,,0,,,0,,,19115,0,,,0
249227,0,,"2024-08-10 00:00:00",1,549,39810,106208,sra1434,,"Senhora Eanes Damenhemd Wm",sand,"40 Damen","2024-09-27 00:00:00","2024-08-10 00:00:00",0,0,0,1.0,,,,64.95,0,0.075,,,,,0,,,0,,,19084,0,,,0
249456,0,,"2024-08-29 00:00:00",1,549,39815,123470,sr1434,,"Senhor Eanes Herrenhemd",sand,"52 Herren","2024-10-15 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,64.95,0,0.075,,,,,0,,,0,,,19115,0,,,0
249455,0,,"2024-08-29 00:00:00",1,549,39818,106267,sr1435,,"Senhor Eanes Z/O Herrenhose",grau,"52 Herren","2024-10-15 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,89.95,0,0.075,,,,,0,,,0,,,19115,0,,,0
249454,0,,"2024-08-29 00:00:00",1,549,39818,106266,sr1435,,"Senhor Eanes Z/O Herrenhose",grau,"50 Herren","2024-10-15 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,89.95,0,0.075,,,,,0,,,0,,,19115,0,,,0
249462,0,,"2024-08-29 00:00:00",1,549,55698,167118,hut1474,,"Eanes Waxcotton-Hut",braun,"59 cm","2024-10-15 00:00:00","2024-08-29 00:00:00",0,0,0,1.0,,,,44.95,0,0.075,,,,,0,,,0,,,19115,0,,,0
249280,0,,"2024-08-17 00:00:00",1,549,39818,106265,sr1435,,"Senhor Eanes Z/O Herrenhose",grau,"48 Herren","2024-09-27 00:00:00","2024-08-17 00:00:00",0,0,0,1.0,,,,89.95,0,0.075,,,,,0,,,0,,,19093,0,,,0
246035,0,,"2024-01-25 00:00:00",1,554,55079,164092,L0512U5FFEBN,,"Laguiole 12 EP Ebenholz Mosaik-Pin",,-,,"2024-08-28 00:00:00",0,0,0,1.0,,,,116.7,0,,,,,,0,,"mit nächster Kundenbestellung bestellen",0,,,19111,0,,,0
249440,0,,"2024-08-28 00:00:00",1,554,55695,167111,L0712II,,"Laguiole 12 DP Loupe de Bois de Fer, poliert",,-,,"2024-08-28 00:00:00",0,0,0,1.0,,,,155.5,0,,,,19433,,0,,"Petra per Whatsapp benachrichtigen, GESCHENK!",0,,"Frank Fladung",19111,0,,,0
249220,0,,"2024-08-09 00:00:00",1,556,6248,1552,831557,,"Leatherman Rebar",,-,,,1,0,0,1.0,,,,49.66,0,0.315,,,,,0,,,0,,,0,0,,,0
247460,0,,"2024-06-04 00:00:00",1,561,41376,111516,DWE250,,"FT Down Wash Eco 250",,"250 ml",,"2024-09-12 00:00:00",0,0,0,24.0,,,,5.0,0,0.19,,,,,0,,,0,,,19142,0,,,0
